year,month,location_name,country_name,lon,lat,event_type
2024,9,SHANTOU ,中国 ,116.68,23.40,extreme_high_temperature
2024,9,NANNING ,中国 ,108.22,22.63,extreme_high_temperature
2024,9,MELILLA ,スペイン（セウタ・メリリャ） ,-2.96,35.28,extreme_high_temperature
2024,9,ANNABA,アルジェリア ,7.82,36.83,extreme_high_temperature
2024,9,ALGER-PORT,アルジェリア ,3.10,36.77,extreme_high_temperature
2024,9,DELLYS,アルジェリア ,3.95,36.92,extreme_high_temperature
2024,9,DAR-EL-BEIDA,アルジェリア ,3.22,36.68,extreme_high_temperature
2024,9,TENES ,アルジェリア ,1.33,36.50,extreme_high_temperature
2024,9,CHLEF ,アルジェリア ,1.33,36.22,extreme_high_temperature
2024,9,ARZEW ,アルジェリア ,-0.27,35.82,extreme_high_temperature
2024,9,ORAN-PORT ,アルジェリア ,-0.65,35.70,extreme_high_temperature
2024,9,TEBESSA ,アルジェリア ,8.12,35.42,extreme_high_temperature
2024,9,KHENCHELLA,アルジェリア ,7.08,35.47,extreme_high_temperature
2024,9,MASCARA-GHRISS,アルジェリア ,0.15,35.22,extreme_high_temperature
2024,9,SIDI-BEL-ABBES,アルジェリア ,-0.62,35.20,extreme_high_temperature
2024,9,BISKRA,アルジェリア ,5.73,34.80,extreme_high_temperature
2024,9,SAIDA ,アルジェリア ,0.15,34.87,extreme_high_temperature
2024,9,EL-KHEITER,アルジェリア ,0.07,34.15,extreme_high_temperature
2024,9,AIN-SEFRA ,アルジェリア ,-0.60,32.77,extreme_high_temperature
2024,9,OUARGLA ,アルジェリア ,5.40,31.93,extreme_high_temperature
2024,9,TIMIMOUN,アルジェリア ,0.28,29.25,extreme_high_temperature
2024,9,IN-AMENAS ,アルジェリア ,9.63,28.05,extreme_high_temperature
2024,9,GABES ,チュニジア,10.10,33.88,extreme_high_temperature
2024,9,ILE JUAN DE NOVA,インド洋の島 ,42.71,-17.05,extreme_high_temperature
2024,9,ILE EUROPA,インド洋の島 ,40.34,-22.34,extreme_high_temperature
2024,9,AGALEGA ,モーリシャス ,56.60,-10.38,extreme_high_temperature
2024,9,TOBRUK,リビア,23.93,32.10,extreme_high_temperature
2024,9,HELWAN,エジプト ,31.35,29.86,extreme_high_temperature
2024,9,GONDAR,エチオピア,37.42,12.55,extreme_high_temperature
2024,9,PAMANDZI (MAYOTTE),コモロ,45.28,-12.81,extreme_high_temperature
2024,9,STEFANSSON ISLAND  N,カナダ,-105.30,73.77,extreme_high_temperature
2024,9,RESOLUTE CS  NU ,カナダ,-94.98,74.72,extreme_high_temperature
2024,9,HOLMAN CS  NWT,カナダ,-117.80,70.76,extreme_high_temperature
2024,9,WAGER BAY (AUT)  NU ,カナダ,-89.45,65.88,extreme_high_temperature
2024,9,OTTAWA CDA RCS  ONT ,カナダ,-75.72,45.38,extreme_high_temperature
2024,9,THOMPSON A  MAN ,カナダ,-97.86,55.80,extreme_high_temperature
2024,9,BURGEO NL  NFLD ,カナダ,-57.62,47.62,extreme_high_temperature
2024,9,BERENS RIVER CS  MAN,カナダ,-97.02,52.36,extreme_high_temperature
2024,9,FORET MONTMORENCY RC,カナダ,-71.15,47.32,extreme_high_temperature
2024,9,GODERICH  ONT ,カナダ,-81.72,43.77,extreme_high_temperature
2024,9,SEPT-ILES  QUE,カナダ,-66.25,50.22,extreme_high_temperature
2024,9,CAMBRIDGE BAY GSN  N,カナダ,-105.14,69.11,extreme_high_temperature
2024,9,HARROW CDA AUTO  ONT,カナダ,-82.90,42.03,extreme_high_temperature
2024,9,KAPUSKASING CDA ON  ,カナダ,-82.44,49.41,extreme_high_temperature
2024,9,MOOSONEE RCS  ONT ,カナダ,-80.62,51.29,extreme_high_temperature
2024,9,CHARLO AUTO  NB ,カナダ,-66.33,47.99,extreme_high_temperature
2024,9,HALL BEACH CLIMATE  ,カナダ,-81.24,68.78,extreme_high_temperature
2024,9,KUGLUKTUK CLIMATE  N,カナダ,-115.14,67.82,extreme_high_temperature
2024,9,ELORA RCS  ONT,カナダ,-80.42,43.65,extreme_high_temperature
2024,9,ALERT CLIMATE  NU ,カナダ,-62.33,82.50,extreme_high_temperature
2024,9,BAKER LAKE CLIMATE  ,カナダ,-96.00,64.32,extreme_high_temperature
2024,9,GJOA HAVEN CLIMATE  ,カナダ,-95.85,68.64,extreme_high_temperature
2024,9,KUGAARUK CLIMATE  NU,カナダ,-89.80,68.54,extreme_high_temperature
2024,9,UPSALA (AUT)  ONT ,カナダ,-90.47,49.03,extreme_high_temperature
2024,9,ROBERTSON LAKE (AUT),カナダ,-102.43,65.10,extreme_high_temperature
2024,9,TORONTO CITY  ONT ,カナダ,-79.40,43.67,extreme_high_temperature
2024,9,GREAT FALLS CLIMATE ,カナダ,-95.98,50.52,extreme_high_temperature
2024,9,CAPE DORSET CLIMATE ,カナダ,-76.53,64.23,extreme_high_temperature
2024,9,POND INLET CLIMATE  ,カナダ,-77.96,72.69,extreme_high_temperature
2024,9,EDMUNDSTON  NB,カナダ,-68.32,47.42,extreme_high_temperature
2024,9,ARCTIC BAY CS  NU ,カナダ,-85.01,72.99,extreme_high_temperature
2024,9,NAIN  NFLD,カナダ,-61.68,56.55,extreme_high_temperature
2024,9,THE PAS CLIMATE  MAN,カナダ,-101.10,53.97,extreme_high_temperature
2024,9,CHURCHILL CLIMATE  M,カナダ,-94.07,58.73,extreme_high_temperature
2024,9,ILES DE LA MADELEINE,カナダ,-61.77,47.42,extreme_high_temperature
2024,9,LA POCATIERE  QUE ,カナダ,-70.03,47.36,extreme_high_temperature
2024,9,MANIWAKI AIRPORT  QU,カナダ,-75.99,46.27,extreme_high_temperature
2024,9,PARENT  QUE ,カナダ,-74.62,47.92,extreme_high_temperature
2024,9,BAGOTVILLE A  QUE ,カナダ,-71.00,48.33,extreme_high_temperature
2024,9,RIVIERE AUX FEUILLES,カナダ,-72.98,57.91,extreme_high_temperature
2024,9,ATIKOKAN (AUT)  ONT ,カナダ,-91.63,48.76,extreme_high_temperature
2024,9,NATASHQUAN  QUE ,カナダ,-61.80,50.18,extreme_high_temperature
2024,9,LA GRANDE IV  QUE ,カナダ,-73.68,53.75,extreme_high_temperature
2024,9,LA GRANDE RIVIERE A ,カナダ,-77.70,53.63,extreme_high_temperature
2024,9,NAGAGAMI (AUT)  ONT ,カナダ,-84.16,49.75,extreme_high_temperature
2024,9,KUUJJUAQ A  QUE ,カナダ,-68.42,58.10,extreme_high_temperature
2024,9,INUKJUAK A  QUE ,カナダ,-78.08,58.47,extreme_high_temperature
2024,9,GORE BAY CLIMATE  ON,カナダ,-82.57,45.88,extreme_high_temperature
2024,9,REA POINT  NU ,カナダ,-105.72,75.38,extreme_high_temperature
2024,9,ATLANTA/MUN.  GA. ,アメリカ合衆国,-84.42,33.65,extreme_high_temperature
2024,9,MOBILE/BATES FIELD  ,アメリカ合衆国,-88.25,30.68,extreme_high_temperature
2024,9,BIRMINGHAM/MUN.  AL.,アメリカ合衆国,-86.75,33.57,extreme_high_temperature
2024,9,NEW ORLEANS/MOISANT ,アメリカ合衆国,-90.25,29.98,extreme_high_temperature
2024,9,JACKSON/ALLEN C. THO,アメリカ合衆国,-90.08,32.32,extreme_high_temperature
2024,9,LAKE CHARLES/MUN. ,アメリカ合衆国,-93.22,30.12,extreme_high_temperature
2024,9,PORT ARTHUR/JEFFERSO,アメリカ合衆国,-94.02,29.95,extreme_high_temperature
2024,9,GALVESTON  TX.,アメリカ合衆国,-94.80,29.30,extreme_high_temperature
2024,9,HOUSTON/INTERCONTINE,アメリカ合衆国,-95.35,29.97,extreme_high_temperature
2024,9,HOUSTON  TX WILLIAM ,アメリカ合衆国,-95.28,29.64,extreme_high_temperature
2024,9,SHREVEPORT/REG.  LA.,アメリカ合衆国,-93.84,32.45,extreme_high_temperature
2024,9,BROWNSVILLE/INT.  TX,アメリカ合衆国,-97.42,25.92,extreme_high_temperature
2024,9,CORPUS CHRISTI/INT. ,アメリカ合衆国,-97.51,27.78,extreme_high_temperature
2024,9,SAN ANTONIO/INT. T,アメリカ合衆国,-98.47,29.53,extreme_high_temperature
2024,9,AUSTIN/CTY  TX. ,アメリカ合衆国,-97.70,30.30,extreme_high_temperature
2024,9,VICTORIA/VICTORIA RE,アメリカ合衆国,-96.92,28.85,extreme_high_temperature
2024,9,WACO  MADISON-COOPER,アメリカ合衆国,-97.22,31.62,extreme_high_temperature
2024,9,DALLAS-FORT WORTH/FO,アメリカ合衆国,-97.03,32.90,extreme_high_temperature
2024,9,DEL RIO/INT.  TX. ,アメリカ合衆国,-100.92,29.37,extreme_high_temperature
2024,9,ABILENE/MUN.  TX. ,アメリカ合衆国,-99.68,32.42,extreme_high_temperature
2024,9,LUBBOCK/LUBBOCK INTE,アメリカ合衆国,-101.82,33.65,extreme_high_temperature
2024,9,ROSWELL/INDUSTRIAL A,アメリカ合衆国,-104.53,33.30,extreme_high_temperature
2024,9,EL PASO/INT.  TX. ,アメリカ合衆国,-106.40,31.80,extreme_high_temperature
2024,9,PHOENIX/SKY HARBOR  ,アメリカ合衆国,-112.02,33.43,extreme_high_temperature
2024,9,RALEIGH/RALEIGH-DURH,アメリカ合衆国,-78.78,35.87,extreme_high_temperature
2024,9,CHARLOTTE/DOUGLAS ,アメリカ合衆国,-80.93,35.22,extreme_high_temperature
2024,9,HUNTSVILLE/MADISON C,アメリカ合衆国,-86.77,34.65,extreme_high_temperature
2024,9,CHATTANOOGA/LOVELL F,アメリカ合衆国,-85.20,35.03,extreme_high_temperature
2024,9,NASHVILLE/METROPOLIT,アメリカ合衆国,-86.55,36.23,extreme_high_temperature
2024,9,CLARKSVILLE  TN OUTL,アメリカ合衆国,-87.42,36.62,extreme_high_temperature
2024,9,CAPE GIRARDEAU  MO  ,アメリカ合衆国,-89.57,37.23,extreme_high_temperature
2024,9,TUPELO/C.D. LEMONS M,アメリカ合衆国,-88.77,34.27,extreme_high_temperature
2024,9,LITTLE ROCK/ADAMS FL,アメリカ合衆国,-92.26,34.84,extreme_high_temperature
2024,9,FORT SMITH/MUN.  AR.,アメリカ合衆国,-94.37,35.33,extreme_high_temperature
2024,9,WICHITA FALLS/SHEPS ,アメリカ合衆国,-98.48,33.97,extreme_high_temperature
2024,9,AMARILLO/INTL.  TX. ,アメリカ合衆国,-101.71,35.23,extreme_high_temperature
2024,9,ALBUQUERQUE/INT.  NM,アメリカ合衆国,-106.62,35.04,extreme_high_temperature
2024,9,CHILDRESS  TX CHILDR,アメリカ合衆国,-100.29,34.43,extreme_high_temperature
2024,9,PHILADELPHIA/INT. ,アメリカ合衆国,-75.25,39.88,extreme_high_temperature
2024,9,MANSFIELD  OH  MANSF,アメリカ合衆国,-82.52,40.82,extreme_high_temperature
2024,9,CINCINNATI/GREATER C,アメリカ合衆国,-84.67,39.05,extreme_high_temperature
2024,9,LEXINGTON/BLUE GRASS,アメリカ合衆国,-84.60,38.03,extreme_high_temperature
2024,9,LOUISVILLE/STANDIFOR,アメリカ合衆国,-85.73,38.18,extreme_high_temperature
2024,9,HUNTINGTON  WV. ,アメリカ合衆国,-82.55,38.37,extreme_high_temperature
2024,9,COLUMBUS/PORT COLUMB,アメリカ合衆国,-82.88,40.00,extreme_high_temperature
2024,9,DAYTON/. COX  OH. ,アメリカ合衆国,-84.12,39.87,extreme_high_temperature
2024,9,EVANSVILLE/REG.  IN.,アメリカ合衆国,-87.53,38.05,extreme_high_temperature
2024,9,PADUCAH  KY.,アメリカ合衆国,-88.77,37.07,extreme_high_temperature
2024,9,INDIANAPOLIS/I.-MUN/,アメリカ合衆国,-86.27,39.73,extreme_high_temperature
2024,9,SPRINGFIELD/MUN.  MO,アメリカ合衆国,-93.40,37.23,extreme_high_temperature
2024,9,QUINCY  IL  QUINCY R,アメリカ合衆国,-91.19,39.94,extreme_high_temperature
2024,9,WICHITA/MID-CONTINEN,アメリカ合衆国,-97.43,37.65,extreme_high_temperature
2024,9,TOPEKA/MUN.  KS.,アメリカ合衆国,-95.63,39.07,extreme_high_temperature
2024,9,CONCORDIA/BLOSSER MU,アメリカ合衆国,-97.65,39.55,extreme_high_temperature
2024,9,GOODLAND/RENNER FIEL,アメリカ合衆国,-101.68,39.37,extreme_high_temperature
2024,9,GRAND JUNCTION/WALKE,アメリカ合衆国,-108.53,39.12,extreme_high_temperature
2024,9,NEWARK/INT.  NJ.,アメリカ合衆国,-74.17,40.70,extreme_high_temperature
2024,9,HARTFORD/BRADLEY INT,アメリカ合衆国,-72.68,41.93,extreme_high_temperature
2024,9,WORCESTER  MA  WORCE,アメリカ合衆国,-71.88,42.27,extreme_high_temperature
2024,9,SYRACUSE/HANCOCK N,アメリカ合衆国,-76.12,43.12,extreme_high_temperature
2024,9,PITTSBURGH/GREATER P,アメリカ合衆国,-80.22,40.52,extreme_high_temperature
2024,9,CLEVELAND/CLEVELAND-,アメリカ合衆国,-81.87,41.42,extreme_high_temperature
2024,9,ERIE/INT.  PA.,アメリカ合衆国,-80.18,42.08,extreme_high_temperature
2024,9,BUFFALO/GREATER BUFF,アメリカ合衆国,-78.72,42.94,extreme_high_temperature
2024,9,CHICAGO/O'HARE  IL. ,アメリカ合衆国,-87.90,41.98,extreme_high_temperature
2024,9,PEORIA/GREATER PEORI,アメリカ合衆国,-89.68,40.67,extreme_high_temperature
2024,9,FORT WAYNE/MUN. BA,アメリカ合衆国,-85.20,41.00,extreme_high_temperature
2024,9,SOUTH BEND/ST.JOSEPH,アメリカ合衆国,-86.32,41.70,extreme_high_temperature
2024,9,TOLEDO/EXPRESS  OH. ,アメリカ合衆国,-83.80,41.60,extreme_high_temperature
2024,9,DETROIT/METROPOLITAN,アメリカ合衆国,-83.33,42.23,extreme_high_temperature
2024,9,LANSING/CAPITAL CITY,アメリカ合衆国,-84.60,42.77,extreme_high_temperature
2024,9,CEDAR RAPIDS  IA. ,アメリカ合衆国,-91.70,41.88,extreme_high_temperature
2024,9,DUBUQUE/MUN.  IA. ,アメリカ合衆国,-90.70,42.40,extreme_high_temperature
2024,9,WATERLOO/MUN.  IA.,アメリカ合衆国,-92.40,42.55,extreme_high_temperature
2024,9,EPPLEY FIELD  OMAHA ,アメリカ合衆国,-95.90,41.30,extreme_high_temperature
2024,9,GRAND ISLAND/GR. IS.,アメリカ合衆国,-98.32,40.95,extreme_high_temperature
2024,9,NORFOLK/KARL STEFAN ,アメリカ合衆国,-97.43,41.98,extreme_high_temperature
2024,9,NORTH PLATTE/LEE BIR,アメリカ合衆国,-100.70,41.13,extreme_high_temperature
2024,9,CHEYENNE  WY. ,アメリカ合衆国,-104.82,41.15,extreme_high_temperature
2024,9,DENVER INTERNATIONAL,アメリカ合衆国,-104.67,39.87,extreme_high_temperature
2024,9,SCOTTSBLUFF  COUNTY ,アメリカ合衆国,-103.60,41.87,extreme_high_temperature
2024,9,VALENTINE/MILLER N,アメリカ合衆国,-100.55,42.87,extreme_high_temperature
2024,9,SALT LAKE CITY/INTNL,アメリカ合衆国,-111.95,40.77,extreme_high_temperature
2024,9,HAYWARD  CA  HAYWARD,アメリカ合衆国,-122.12,37.66,extreme_high_temperature
2024,9,SALINAS  CA  SALINAS,アメリカ合衆国,-121.61,36.66,extreme_high_temperature
2024,9,BURLINGTON/INT.  VT.,アメリカ合衆国,-73.15,44.47,extreme_high_temperature
2024,9,GRAND RAPIDS/KENT CO,アメリカ合衆国,-85.52,42.88,extreme_high_temperature
2024,9,MUSKEGON/COUNTY  MI.,アメリカ合衆国,-86.25,43.17,extreme_high_temperature
2024,9,FLINT/BISHOP  MI. ,アメリカ合衆国,-83.75,42.97,extreme_high_temperature
2024,9,ALPENA/PHELPS COLLIN,アメリカ合衆国,-83.57,45.07,extreme_high_temperature
2024,9,MILWAUKEE/GEN. MITCH,アメリカ合衆国,-87.90,42.95,extreme_high_temperature
2024,9,MADISON/DANE COUNTY ,アメリカ合衆国,-89.33,43.13,extreme_high_temperature
2024,9,GREEN BAY/A.-STRAUBE,アメリカ合衆国,-88.11,44.50,extreme_high_temperature
2024,9,SIOUX FALLS/FOSS FIE,アメリカ合衆国,-96.73,43.58,extreme_high_temperature
2024,9,ST.CLOUD/WHITNEY M,アメリカ合衆国,-94.07,45.55,extreme_high_temperature
2024,9,MINNEAPOLIS/ST.PAUL ,アメリカ合衆国,-93.22,44.88,extreme_high_temperature
2024,9,ABERDEEN/REG.  SD.,アメリカ合衆国,-98.41,45.46,extreme_high_temperature
2024,9,RAPID CITY/REGIONAL ,アメリカ合衆国,-103.20,44.07,extreme_high_temperature
2024,9,SHERIDAN/COUNTY  WY.,アメリカ合衆国,-106.97,44.77,extreme_high_temperature
2024,9,BURNS  OR.,アメリカ合衆国,-118.95,43.58,extreme_high_temperature
2024,9,PENDLETON  OR.,アメリカ合衆国,-118.85,45.68,extreme_high_temperature
2024,9,ROBERT FIELD ARPT ,アメリカ合衆国,-121.15,44.25,extreme_high_temperature
2024,9,SALEM/MCNARY  OR. ,アメリカ合衆国,-123.01,44.91,extreme_high_temperature
2024,9,PORTLAND/INT.  OR.,アメリカ合衆国,-122.60,45.60,extreme_high_temperature
2024,9,CARIBOU/MUN.  ME. ,アメリカ合衆国,-68.01,46.87,extreme_high_temperature
2024,9,MARQUETTE  MI.,アメリカ合衆国,-87.55,46.53,extreme_high_temperature
2024,9,DULUTH/INT.  MN.,アメリカ合衆国,-92.18,46.83,extreme_high_temperature
2024,9,INT.FALLS/FALLS INT.,アメリカ合衆国,-93.40,48.56,extreme_high_temperature
2024,9,FARGO/HECTOR FIELD  ,アメリカ合衆国,-96.80,46.90,extreme_high_temperature
2024,9,GRAND FORKS  ND  GRA,アメリカ合衆国,-97.18,47.95,extreme_high_temperature
2024,9,DICKINSON  ND  DICKI,アメリカ合衆国,-102.80,46.80,extreme_high_temperature
2024,9,BISMARCK/MUN.  ND.,アメリカ合衆国,-100.76,46.77,extreme_high_temperature
2024,9,GLASGOW/INT.  MT. ,アメリカ合衆国,-106.63,48.21,extreme_high_temperature
2024,9,HELENA/COUNTY-CITY  ,アメリカ合衆国,-112.00,46.60,extreme_high_temperature
2024,9,MISSOULA / JOHNSON-B,アメリカ合衆国,-114.08,46.92,extreme_high_temperature
2024,9,HAVRE/CITY COUNTY ,アメリカ合衆国,-109.77,48.55,extreme_high_temperature
2024,9,LEWISTON/LEWISTON-NE,アメリカ合衆国,-117.02,46.38,extreme_high_temperature
2024,9,SPOKANE/INT.  WA. ,アメリカ合衆国,-117.53,47.63,extreme_high_temperature
2024,9,DEER PARK  WA  DEER ,アメリカ合衆国,-117.42,47.97,extreme_high_temperature
2024,9,NEW YORK/JOHN F. KEN,アメリカ合衆国,-73.78,40.65,extreme_high_temperature
2024,9,AUSTIN-BERGSTROM INT,アメリカ合衆国,-97.68,30.18,extreme_high_temperature
2024,9,COLLEGE STATION  TX ,アメリカ合衆国,-96.36,30.59,extreme_high_temperature
2024,9,GULFPORT  MS  GULFPO,アメリカ合衆国,-89.07,30.41,extreme_high_temperature
2024,9,GREENWOOD  MS  GREEN,アメリカ合衆国,-90.08,33.50,extreme_high_temperature
2024,9,HATTIESBURG  MS  HAT,アメリカ合衆国,-89.25,31.27,extreme_high_temperature
2024,9,NUEVA CASAS GRANDES ,メキシコ ,-107.95,30.37,extreme_high_temperature
2024,9,PIEDRAS NEGRAS  COAH,メキシコ ,-100.52,28.70,extreme_high_temperature
2024,9,HIDALGO DEL PARRAL  ,メキシコ ,-105.67,26.92,extreme_high_temperature
2024,9,MONTERREY  N.L. ,メキシコ ,-100.30,25.73,extreme_high_temperature
2024,9,DURANGO  DGO. ,メキシコ ,-104.60,24.08,extreme_high_temperature
2024,9,SOMBRERETE  ZAC.,メキシコ ,-103.65,23.63,extreme_high_temperature
2024,9,ZACATECAS  ZAC. (LA ,メキシコ ,-102.57,22.78,extreme_high_temperature
2024,9,SAN LUIS POTOSI S.,メキシコ ,-101.02,22.20,extreme_high_temperature
2024,9,TEPIC  NAY. ,メキシコ ,-104.88,21.48,extreme_high_temperature
2024,9,GUANAJUATO  GTO.,メキシコ ,-101.28,21.00,extreme_high_temperature
2024,9,MATLAPA  S.L.P. ,メキシコ ,-98.80,21.27,extreme_high_temperature
2024,9,PROGRESO  YUC.,メキシコ ,-89.65,21.27,extreme_high_temperature
2024,9,HACIENDA YLANG YLANG,メキシコ ,-96.13,19.15,extreme_high_temperature
2024,9,CUERNAVACA  MOR.,メキシコ ,-99.23,18.88,extreme_high_temperature
2024,9,SN. CRISTOBAL LAS CA,メキシコ ,-92.63,16.73,extreme_high_temperature
2024,9,KINGSTON/NORMAN MANL,ジャマイカ,-76.78,17.93,extreme_high_temperature
2024,9,SAN JUAN/INT. PUER,プエルトリコ ,-65.99,18.43,extreme_high_temperature
2024,9,JULIANA AIRPORT ST,オランダ ,-63.12,18.03,extreme_high_temperature
2024,9,LAMENTIN-AERO ,マルチニーク島,-61.00,14.60,extreme_high_temperature
2024,9,RIONEGRO/J.M.CORDOVA,コロンビア,-75.43,6.13,extreme_high_temperature
2024,9,PUERTO CARRENO/A.GUA,コロンビア,-67.50,6.17,extreme_high_temperature
2024,9,PEREIRA/MATECANA,コロンビア,-75.73,4.82,extreme_high_temperature
2024,9,IBAGUE/PERALES,コロンビア,-75.15,4.43,extreme_high_temperature
2024,9,BOGOTA/ELDORADO ,コロンビア,-74.15,4.70,extreme_high_temperature
2024,9,VILLAVICENCIO/VANGUA,コロンビア,-73.62,4.17,extreme_high_temperature
2024,9,NEIVA/BENITO SALAS,コロンビア,-75.30,2.97,extreme_high_temperature
2024,9,LETICIA/VASQUEZ COBO,コロンビア,-69.95,-4.17,extreme_high_temperature
2024,9,GEORGETOWN,ガイアナ ,-58.15,6.80,extreme_high_temperature
2024,9,SAINT-LAURENT ,フランス領ギアナ ,-54.03,5.49,extreme_high_temperature
2024,9,CAYENNE MATOURY ,フランス領ギアナ ,-52.37,4.82,extreme_high_temperature
2024,9,MARIPASOULA ,フランス領ギアナ ,-54.03,3.64,extreme_high_temperature
2024,9,BOA VISTA ,ブラジル ,-60.65,2.82,extreme_high_temperature
2024,9,MACAPA,ブラジル ,-51.05,0.03,extreme_high_temperature
2024,9,BELEM (AERO),ブラジル ,-48.48,-1.38,extreme_high_temperature
2024,9,SANTAREM (AERO) ,ブラジル ,-54.72,-2.43,extreme_high_temperature
2024,9,MANAUS,ブラジル ,-60.02,-3.13,extreme_high_temperature
2024,9,ALTAMIRA,ブラジル ,-52.20,-3.20,extreme_high_temperature
2024,9,CUIABA,ブラジル ,-56.12,-15.55,extreme_high_temperature
2024,9,PARANAIBA ,ブラジル ,-51.18,-19.70,extreme_high_temperature
2024,9,FRANCA,ブラジル ,-47.43,-20.55,extreme_high_temperature
2024,9,GALEAO,ブラジル ,-43.25,-22.82,extreme_high_temperature
2024,9,LONDRINA (AERO) ,ブラジル ,-51.13,-23.33,extreme_high_temperature
2024,9,SAO PAULO (AERO),ブラジル ,-46.65,-23.62,extreme_high_temperature
2024,9,SAO PAULO ,ブラジル ,-46.62,-23.50,extreme_high_temperature
2024,9,IRATI ,ブラジル ,-50.63,-25.47,extreme_high_temperature
2024,9,PORTO ALEGRE,ブラジル ,-51.22,-30.02,extreme_high_temperature
2024,9,TARAPOTO,ペルー,-76.37,-6.50,extreme_high_temperature
2024,9,CUZCO ,ペルー,-71.93,-13.53,extreme_high_temperature
2024,9,JULIACA ,ペルー,-70.15,-15.47,extreme_high_temperature
2024,9,AREQUIPA,ペルー,-71.57,-16.33,extreme_high_temperature
2024,9,PUDAHUEL,チリ ,-70.79,-33.39,extreme_high_temperature
2024,9,PUERTO CASADO ,パラグアイ,-57.93,-22.28,extreme_high_temperature
2024,9,PEDRO JUAN CABALLERO,パラグアイ,-55.83,-23.60,extreme_high_temperature
2024,9,CONCEPCION,パラグアイ,-57.42,-23.43,extreme_high_temperature
2024,9,MERCEDES,ウルグアイ,-58.07,-33.25,extreme_high_temperature
2024,9,CARRASCO,ウルグアイ,-56.01,-34.83,extreme_high_temperature
2024,9,LA QUIACA OBSERVATOR,アルゼンチン ,-65.60,-22.10,extreme_high_temperature
2024,9,ORAN AERO ,アルゼンチン ,-64.32,-23.15,extreme_high_temperature
2024,9,JUJUY AERO,アルゼンチン ,-65.08,-24.38,extreme_high_temperature
2024,9,SALTA AERO,アルゼンチン ,-65.48,-24.85,extreme_high_temperature
2024,9,SANTIAGO DEL ESTERO ,アルゼンチン ,-64.30,-27.77,extreme_high_temperature
2024,9,POSADAS AERO. ,アルゼンチン ,-55.97,-27.37,extreme_high_temperature
2024,9,CATAMARCA AERO. ,アルゼンチン ,-65.77,-28.60,extreme_high_temperature
2024,9,CERES AERO,アルゼンチン ,-61.95,-29.88,extreme_high_temperature
2024,9,RECONQUISTA AERO,アルゼンチン ,-59.70,-29.18,extreme_high_temperature
2024,9,PASO DE LOS LIBRES A,アルゼンチン ,-57.15,-29.68,extreme_high_temperature
2024,9,JACHAL,アルゼンチン ,-68.75,-30.25,extreme_high_temperature
2024,9,SAN JUAN AERO ,アルゼンチン ,-68.42,-31.40,extreme_high_temperature
2024,9,CORDOBA OBSERVATORIO,アルゼンチン ,-64.18,-31.40,extreme_high_temperature
2024,9,PILAR OBSERVATORIO,アルゼンチン ,-63.88,-31.67,extreme_high_temperature
2024,9,PARANA AERO ,アルゼンチン ,-60.48,-31.78,extreme_high_temperature
2024,9,CONCORDIA AERO,アルゼンチン ,-58.02,-31.30,extreme_high_temperature
2024,9,MENDOZA AERO,アルゼンチン ,-68.78,-32.83,extreme_high_temperature
2024,9,SAN LUIS AERO ,アルゼンチン ,-66.35,-33.27,extreme_high_temperature
2024,9,VILLA REYNOLDS AERO ,アルゼンチン ,-65.38,-33.73,extreme_high_temperature
2024,9,RIO CUARTO AERO ,アルゼンチン ,-64.23,-33.12,extreme_high_temperature
2024,9,MARCOS JUAREZ AERO,アルゼンチン ,-62.15,-32.70,extreme_high_temperature
2024,9,ROSARIO AERO,アルゼンチン ,-60.78,-32.92,extreme_high_temperature
2024,9,GUALEGUAYCHU AERO ,アルゼンチン ,-58.62,-33.00,extreme_high_temperature
2024,9,MALARGUE AERO ,アルゼンチン ,-69.58,-35.50,extreme_high_temperature
2024,9,GENERAL PICO AERO ,アルゼンチン ,-63.75,-35.70,extreme_high_temperature
2024,9,LABOULAYE AERO,アルゼンチン ,-63.37,-34.13,extreme_high_temperature
2024,9,PEHUAJO AERO,アルゼンチン ,-61.90,-35.87,extreme_high_temperature
2024,9,JUNIN AERO,アルゼンチン ,-60.92,-34.55,extreme_high_temperature
2024,9,EZEIZA AERO ,アルゼンチン ,-58.53,-34.82,extreme_high_temperature
2024,9,BUENOS AIRES OBSERVA,アルゼンチン ,-58.48,-34.58,extreme_high_temperature
2024,9,SANTA ROSA AERO ,アルゼンチン ,-64.27,-36.57,extreme_high_temperature
2024,9,AZUL AERO ,アルゼンチン ,-59.88,-36.83,extreme_high_temperature
2024,9,TANDIL AERO ,アルゼンチン ,-59.25,-37.23,extreme_high_temperature
2024,9,DOLORES AERO,アルゼンチン ,-57.73,-36.35,extreme_high_temperature
2024,9,TRES ARROYOS,アルゼンチン ,-60.25,-38.33,extreme_high_temperature
2024,9,MAR DEL PLATA AERO,アルゼンチン ,-57.58,-37.93,extreme_high_temperature
2024,9,NEUQUEN AERO,アルゼンチン ,-68.13,-38.95,extreme_high_temperature
2024,9,VIEDMA AERO ,アルゼンチン ,-63.02,-40.85,extreme_high_temperature
2024,9,HALLEY,南極大陸 ,-26.22,-75.44,extreme_high_temperature
2024,9,WEATHER SERVICE OFFI,太平洋の島,151.84,7.45,extreme_high_temperature
2024,9,WEATHER SERVICE OFFI,太平洋の島,158.21,6.96,extreme_high_temperature
2024,9,NOUMEA (NLLE-CALEDON,ニューカレドニア ,166.45,-22.28,extreme_high_temperature
